,paperID,Cited
13320,202200238,0
13321,202200239,3
13322,202200240,0
13323,202200241,5
13324,202200242,21
13325,202200243,3
13326,202200244,14
13327,202200245,0
13328,202200246,0
13329,202200247,0
13330,202200248,0
13331,202200249,0
13332,202200250,5
13333,202200251,3
13334,202200252,0
13335,202200253,6
13336,202200254,8
13337,202200255,3
13338,202200256,12
13339,202200257,22
13340,202200258,3
13341,202200259,2
13342,202200260,7
13343,202200261,6
13344,202200262,7
13345,202200263,4
13346,202200264,6
13347,202200265,0
13348,202200266,6
13349,202200267,12
13350,202200268,3
13351,202200269,8
13352,202200270,25
13353,202200271,2
13354,202200272,4
13355,202200273,10
13356,202200274,9
13357,202200275,21
13358,202200276,2
13359,202200277,3
13360,202200278,2
13361,202200279,12
13362,202200280,2
13363,202200281,1
13364,202200282,0
13365,202200283,5
13366,202200284,13
13367,202200285,7
13368,202200286,11
13369,202200287,18
13370,202200288,5
13371,202200289,2
13372,202200290,3
13373,202200291,17
13374,202200292,2
13375,202200293,2
13376,202200294,0
13377,202200295,3
13378,202200296,3
13379,202200297,1
13380,202200298,1
13381,202200299,10
13382,202200300,4
13383,202200301,5
13384,202200302,19
13385,202200303,9
13386,202200304,5
13387,202200305,15
13388,202200306,4
13389,202200307,0
13390,202200308,2
13391,202200309,5
13392,202200310,2
13393,202200311,1
13394,202200312,15
13395,202200313,4
13396,202200314,20
13397,202200315,11
13398,202200316,8
13399,202200317,14
13400,202200318,15
13401,202200319,7
13402,202200320,2
13403,202200321,4
13404,202200322,7
13405,202200323,1
13406,202200324,6
13407,202200325,12
13408,202200326,11
13409,202200327,14
13410,202200328,2
13411,202200329,8
13412,202200330,2
13413,202200331,7
13414,202200332,0
13415,202200333,4
13416,202200334,2
13417,202200335,33
13418,202200336,5
13419,202200337,1
13420,202200338,2
13421,202200339,14
13422,202200340,6
13423,202200341,13
13424,202200342,19
13425,202200343,11
13426,202200344,5
13427,202200345,5
13428,202200346,10
13429,202200347,0
13430,202200348,8
13431,202200349,5
13432,202200350,2
13433,202200351,8
13434,202200352,2
13435,202200353,21
13436,202200354,0
13437,202200355,0
13438,202200356,0
13439,202200357,0
13440,202200358,15
13441,202200359,2
13442,202200360,11
13443,202200361,1
13444,202200362,31
13445,202200363,2
13446,202200364,11
13447,202200365,10
13448,202200366,4
13449,202200367,15
13450,202200368,6
13451,202200369,4
13452,202200370,3
13453,202200371,16
13454,202200372,1
13455,202200373,16
13456,202200374,1
13457,202200375,14
13458,202200376,18
13459,202200377,8
13460,202200378,10
13461,202200379,8
13462,202200380,8
13463,202200381,6
13464,202200382,9
13465,202200383,3
13466,202200384,3
13467,202200385,32
13468,202200386,11
13469,202200387,17
13470,202200388,9
13471,202200389,16
13472,202200390,0
13473,202200391,4
13474,202200392,8
13475,202200393,2
13476,202200394,5
13477,202200395,4
13478,202200396,6
13479,202200397,42
13480,202200398,9
13481,202200399,4
13482,202200400,30
13483,202200401,4
13484,202200402,0
13485,202200403,7
13486,202200404,2
13487,202200405,55
13488,202200406,5
13489,202200407,18
13490,202200408,28
13491,202200409,7
13492,202200410,2
13493,202200411,6
13494,202200412,5
13495,202200413,9
13496,202200414,10
13497,202200415,0
13498,202200416,5
13499,202200417,2
13500,202200418,8
13501,202200419,3
13502,202200420,2
13503,202200421,1
13504,202200422,10
13505,202200423,23
13506,202200424,1
13507,202200425,6
13508,202200426,15
13509,202200427,2
13510,202200428,28
13511,202200429,5
13512,202200430,11
13513,202200431,13
13514,202200432,44
13515,202200433,2
13516,202200434,27
13517,202200435,3
13518,202200436,23
13519,202200437,6
13520,202200438,33
13521,202200439,6
13522,202200440,6
13523,202200441,8
13524,202200442,13
13525,202200443,5
13526,202200444,13
13527,202200445,12
13528,202200446,14
13529,202200447,26
13530,202200448,3
13531,202200449,3
13532,202200450,17
13533,202200451,8
13534,202200452,0
13535,202200453,5
13536,202200454,4
13537,202200455,3
13538,202200456,5
13539,202200457,5
13540,202200458,0
13541,202200459,2
13542,202200460,9
13543,202200461,4
13544,202200462,4
13545,202200463,21
13546,202200464,1
13547,202200465,7
13548,202200466,3
13549,202200467,2
13550,202200468,1
13551,202200469,3
13552,202200470,0
13553,202200471,2
13554,202200472,22
13555,202200473,7
13556,202200474,3
13557,202200475,3
13558,202200476,13
13559,202200477,21
13560,202200478,15
13561,202200479,8
13562,202200480,12
13563,202200481,12
13564,202200482,6
13565,202200483,8
13566,202200484,5
13567,202200485,2
13568,202200486,6
13569,202200487,2
13570,202200488,2
13571,202200489,16
13572,202200490,6
13573,202200491,6
13574,202200492,2
13575,202200493,1
13576,202200494,18
13577,202200495,11
13578,202200496,18
13579,202200497,11
13580,202200498,3
13581,202200499,2
13582,202200500,9
13583,202200501,20
13584,202200502,18
13585,202200503,13
13586,202200504,4
13587,202200505,5
13588,202200506,7
13589,202200507,8
13590,202200508,15
13591,202200509,0
13592,202200510,5
13593,202200511,3
13594,202200512,39
13595,202200513,6
13596,202200514,9
13597,202200515,4
13598,202200516,12
13599,202200517,8
13600,202200518,2
13601,202200519,1
13602,202200520,1
13603,202200521,10
13604,202200522,1
13605,202200523,5
13606,202200524,2
13607,202200525,3
13608,202200526,1
13609,202200527,1
13610,202200528,7
13611,202200529,9
13612,202200530,4
13613,202200531,2
13614,202200532,6
13615,202200533,11
13616,202200534,1
13617,202200535,9
13618,202200536,13
13619,202200537,15
13620,202200538,2
13621,202200539,0
13622,202200540,0
13623,202200541,1
13624,202200542,3
13625,202200543,4
13626,202200544,3
13627,202200545,17
13628,202200546,3
13629,202200547,7
13630,202200548,5
13631,202200549,0
13632,202200550,4
13633,202200551,1
13634,202200552,5
13635,202200553,3
13636,202200554,12
13637,202200555,5
13638,202200556,11
13639,202200557,3
13640,202200558,6
13641,202200559,33
13642,202200560,2
13643,202200561,6
13644,202200562,131
13645,202200563,3
13646,202200564,8
13647,202200565,7
13648,202200566,0
13649,202200567,8
13650,202200568,4
13651,202200569,34
13652,202200570,0
13653,202200571,1
13654,202200572,10
13655,202200573,8
13656,202200574,11
13657,202200575,45
13658,202200576,2
13659,202200577,18
13660,202200578,6
13661,202200579,5
13662,202200580,1
13663,202200581,10
13664,202200582,27
13665,202200583,0
13666,202200584,7
13667,202200585,6
13668,202200586,6
13669,202200587,23
13670,202200588,5
13671,202200589,0
13672,202200590,1
13673,202200591,1
13674,202200592,5
13675,202200593,2
13676,202200594,2
13677,202200595,2
13678,202200596,5
13679,202200597,1
13680,202200598,9
13681,202200599,4
13682,202200600,25
13683,202200601,0
13684,202200602,7
13685,202200603,0
13686,202200604,23
13687,202200605,1
13688,202200606,22
13689,202200607,2
13690,202200608,10
13691,202200609,2
13692,202200610,2
13693,202200611,3
13694,202200612,3
13695,202200613,6
13696,202200614,4
13697,202200615,4
13698,202200616,3
13699,202200617,5
13700,202200618,5
13701,202200619,8
13702,202200620,6
13703,202200621,5
13704,202200622,1
13705,202200623,6
13706,202200624,6
13707,202200625,4
13708,202200626,9
13709,202200627,2
13710,202200628,16
13711,202200629,8
13712,202200630,6
13713,202200631,7
13714,202200632,5
13715,202200633,3
13716,202200634,7
13717,202200635,0
13718,202200636,0
13719,202200637,4
13720,202200638,1
13721,202200639,0
13722,202200640,2
13723,202200641,13
13724,202200642,2
13725,202200643,5
13726,202200644,11
13727,202200645,6
13728,202200646,18
13729,202200647,8
13730,202200648,41
13731,202200649,7
13732,202200650,5
13733,202200651,7
13734,202200652,1
13735,202200653,3
13736,202200654,8
13737,202200655,6
13738,202200656,0
13739,202200657,1
13740,202200658,7
13741,202200659,0
13742,202200660,7
13743,202200661,16
13744,202200662,7
13745,202200663,8
13746,202200664,14
13747,202200665,5
13748,202200666,7
13749,202200667,8
13750,202200668,31
13751,202200669,3
13752,202200670,1
13753,202200671,2
13754,202200672,9
13755,202200673,25
13756,202200674,4
13757,202200675,9
13758,202200676,1
13759,202200677,3
13760,202200678,15
13761,202200679,3
13762,202200680,3
13763,202200681,7
13764,202200682,1
13765,202200683,1
13766,202200684,2
13767,202200685,2
13768,202200686,4
13769,202200687,2
13770,202200688,0
13771,202200689,17
13772,202200690,0
13773,202200691,1
13774,202200692,40
13775,202200693,22
13776,202200694,1
13777,202200695,3
13778,202200696,3
13779,202200697,5
13780,202200698,10
13781,202200699,0
13782,202200700,5
13783,202200701,0
13784,202200702,1
13785,202200703,0
13786,202200704,1
13787,202200705,24
13788,202200706,15
13789,202200707,3
13790,202200708,5
13791,202200709,10
13792,202200710,13
13793,202200711,7
13794,202200712,1
13795,202200713,9
13796,202200714,4
13797,202200715,21
13798,202200716,0
13799,202200717,7
13800,202200718,44
13801,202200719,23
13802,202200720,9
13803,202200721,1
13804,202200722,3
13805,202200723,10
13806,202200724,23
13807,202200725,12
13808,202200726,3
13809,202200727,24
13810,202200728,12
13811,202200729,0
13812,202200730,1
13813,202200731,5
13814,202200732,6
13815,202200733,10
13816,202200734,2
13817,202200735,2
13818,202200736,3
13819,202200737,27
13820,202200738,26
13821,202200739,5
13822,202200740,1
13823,202200741,4
13824,202200742,6
13825,202200743,8
13826,202200744,2
13827,202200745,11
13828,202200746,11
13829,202200747,18
13830,202200748,2
13831,202200749,2
13832,202200750,20
13833,202200751,2
13834,202200752,3
13835,202200753,12
13836,202200754,20
13837,202200755,29
13838,202200756,0
13839,202200757,12
13840,202200758,6
13841,202200759,7
13842,202200760,10
13843,202200761,23
13844,202200762,1
13845,202200763,2
13846,202200764,16
13847,202200765,7
13848,202200766,2
13849,202200767,6
13850,202200768,49
13851,202200769,7
13852,202200770,22
13853,202200771,1
13854,202200772,10
13855,202200773,0
13856,202200774,4
13857,202200775,17
13858,202200776,4
13859,202200777,4
13860,202200778,25
13861,202200779,19
13862,202200780,0
13863,202200781,3
13864,202200782,43
13865,202200783,0
13866,202200784,3
13867,202200785,2
13868,202200786,0
13869,202200787,2
13870,202200788,14
13871,202200789,1
13872,202200790,175
13873,202200791,4
13874,202200792,17
13875,202200793,4
13876,202200794,7
13877,202200795,16
13878,202200796,11
13879,202200797,2
13880,202200798,71
13881,202200799,18
13882,202200800,1
13883,202200801,3
13884,202200802,7
13885,202200803,43
13886,202200804,4
13887,202200805,3
13888,202200806,10
13889,202200807,36
13890,202200808,12
13891,202200809,5
13892,202200810,30
13893,202200811,0
13894,202200812,7
13895,202200813,18
13896,202200814,4
13897,202200815,18
13898,202200816,1
13899,202200817,0
13900,202200818,3
13901,202200819,8
13902,202200820,17
13903,202200821,5
13904,202200822,20
13905,202200823,1
13906,202200824,3
13907,202200825,4
13908,202200826,1
13909,202200827,3
13910,202200828,3
13911,202200829,0
13912,202200830,4
13913,202200831,21
13914,202200832,5
13915,202200833,8
13916,202200834,4
13917,202200835,3
13918,202200836,0
13919,202200837,2
13920,202200838,7
13921,202200839,0
13922,202200840,12
13923,202200841,1
13924,202200842,3
13925,202200843,17
13926,202200844,6
13927,202200845,9
13928,202200846,3
13929,202200847,2
13930,202200848,4
13931,202200849,3
13932,202200850,0
13933,202200851,16
13934,202200852,9
13935,202200853,6
13936,202200854,0
13937,202200855,7
13938,202200856,7
13939,202200857,3
13940,202200858,8
13941,202200859,2
13942,202200860,2
13943,202200861,1
13944,202200862,0
13945,202200863,2
13946,202200864,2
13947,202200865,5
13948,202200866,10
13949,202200867,8
13950,202200868,2
13951,202200869,3
13952,202200870,2
13953,202200871,9
13954,202200872,3
13955,202200873,0
13956,202200874,2
13957,202200875,1
13958,202200876,13
13959,202200877,9
13960,202200878,5
13961,202200879,9
13962,202200880,2
13963,202200881,4
13964,202200882,4
13965,202200883,2
13966,202200884,1
13967,202200885,7
13968,202200886,0
13969,202200887,0
13970,202200888,19
13971,202200889,1
13972,202200890,0
13973,202200891,11
13974,202200892,5
13975,202200893,1
13976,202200894,15
13977,202200895,3
13978,202200896,10
13979,202200897,0
13980,202200898,5
13981,202200899,2
13982,202200900,10
13983,202200901,6
13984,202200902,13
13985,202200903,49
13986,202200904,4
13987,202200905,17
13988,202200906,5
13989,202200907,5
13990,202200908,2
13991,202200909,11
13992,202200910,1
13993,202200911,1
13994,202200912,12
13995,202200913,13
13996,202200914,14
13997,202200915,1
13998,202200916,11
13999,202200917,3
14000,202200918,7
14001,202200919,5
14002,202200920,5
14003,202200921,2
14004,202200922,1
14005,202200923,5
14006,202200924,0
14007,202200925,1
14008,202200926,5
14009,202200927,1
14010,202200928,0
14011,202200929,2
14012,202200930,7
14013,202200931,55
14014,202200932,3
14015,202200933,1
14016,202200934,3
14017,202200935,2
14018,202200936,13
14019,202200937,6
14020,202200938,2
14021,202200939,14
14022,202200940,0
14023,202200941,4
14024,202200942,0
14025,202200943,7
14026,202200944,31
14027,202200945,2
14028,202200946,6
14029,202200947,13
14030,202200948,2
14031,202200949,17
14032,202200950,8
14033,202200951,1
14034,202200952,1
14035,202200953,17
14036,202200954,171
14037,202200955,3
14038,202200956,16
14039,202200957,9
14040,202200958,8
14041,202200959,6
14042,202200960,17
14043,202200961,3
14044,202200962,14
14045,202200963,18
14046,202200964,7
14047,202200965,11
14048,202200966,1
14049,202200967,8
14050,202200968,15
14051,202200969,8
14052,202200970,5
14053,202200971,12
14054,202200972,3
14055,202200973,15
14056,202200974,17
14057,202200975,5
14058,202200976,3
14059,202200977,0
14060,202200978,7
14061,202200979,2
14062,202200980,3
14063,202200981,5
14064,202200982,6
14065,202200983,9
14066,202200984,50
14067,202200985,0
14068,202200986,2
14069,202200987,2
14070,202200988,6
14071,202200989,18
14072,202200990,16
14073,202200991,10
14074,202200992,71
14075,202200993,3
14076,202200994,60
14077,202200995,3
14078,202200996,5
14079,202200997,4
14080,202200998,6
14081,202200999,27
14082,202201000,6
14083,202201001,1
14084,202201002,2
14085,202201003,3
14086,202201004,4
14087,202201005,5
14088,202201006,1
14089,202201007,22
14090,202201008,46
14091,202201009,6
14092,202201010,7
14093,202201011,15
14094,202201012,2
14095,202201013,1
14096,202201014,5
14097,202201015,4
14098,202201016,1
14099,202201017,18
14100,202201018,4
14101,202201019,14
14102,202201020,6
14103,202201021,0
14104,202201022,7
14105,202201023,2
14106,202201024,6
14107,202201025,0
14108,202201026,20
14109,202201027,3
14110,202201028,6
14111,202201029,2
14112,202201030,2
14113,202201031,3
14114,202201032,0
14115,202201033,27
14116,202201034,0
14117,202201035,1
14118,202201036,5
14119,202201037,4
14120,202201038,1
14121,202201039,2
14122,202201040,1
14123,202201041,1
14124,202201042,0
14125,202201043,3
14126,202201044,7
14127,202201045,9
14128,202201046,7
14129,202201047,4
14130,202201048,4
14131,202201049,14
14132,202201050,3
14133,202201051,3
14134,202201052,7
14135,202201053,8
14136,202201054,2
14137,202201055,2
14138,202201056,2
14139,202201057,1
14140,202201058,5
14141,202201059,8
14142,202201060,24
14143,202201061,3
14144,202201062,10
14145,202201063,8
14146,202201064,82
14147,202201065,4
14148,202201066,2
14149,202201067,53
14150,202201068,80
14151,202201069,5
14152,202201070,0
14153,202201071,0
14154,202201072,0
14155,202201073,25
14156,202201074,1
14157,202201075,4
14158,202201076,6
14159,202201077,4
14160,202201078,11
14161,202201079,2
14162,202201080,59
14163,202201081,5
14164,202201082,4
14165,202201083,36
14166,202201084,6
14167,202201085,2
14168,202201086,1
14169,202201087,1
14170,202201088,8
14171,202201089,3
14172,202201090,38
14173,202201091,2
14174,202201092,1
14175,202201093,4
14176,202201094,6
14177,202201095,0
14178,202201096,0
14179,202201097,1
14180,202201098,5
14181,202201099,0
14182,202201100,1
14183,202201101,0
14184,202201102,0
14185,202201103,0
14186,202201104,1
14187,202201105,4
14188,202201106,3
14189,202201107,0
14190,202201108,0
14191,202201109,13
14192,202201110,0
14193,202201111,0
14194,202201112,3
14195,202201113,1
14196,202201114,0
14197,202201115,0
14198,202201116,1
14199,202201117,3
14200,202201118,12
14201,202201119,4
14202,202201120,2
14203,202201121,3
14204,202201122,2
14205,202201123,19
14206,202201124,2
14207,202201125,1
14208,202201126,0
14209,202201127,1
14210,202201128,2
14211,202201129,3
14212,202201130,0
14213,202201131,9
14214,202201132,7
14215,202201133,2
14216,202201134,3
14217,202201135,4
14218,202201136,18
14219,202201137,10
14220,202201138,0
14221,202201139,31
14222,202201140,2
14223,202201141,36
14224,202201142,12
