Id,Author_amount,Domestic_org_amount,International_org_amount,Ref_amount,Date_sort,Subject_area_code,Cited,Subject_area_name,Subject_area_abbrev
202001114,11,1,4,30,2020-08-01,2404,4,Microbiology,IMMU
202001114,11,1,4,30,2020-08-01,1303,4,Biochemistry,BIOC
202001114,11,1,4,30,2020-08-01,3000,4,"Pharmacology, Toxicology and Pharmaceutics (all)",PHAR
202001114,11,1,4,30,2020-08-01,2726,4,Microbiology (medical),MEDI
202001114,11,1,4,30,2020-08-01,2725,4,Infectious Diseases,MEDI
202001114,11,1,4,30,2020-08-01,2736,4,Pharmacology (medical),MEDI
202001115,9,1,11,61,2020-08-01,2808,7,Neurology,NEUR
202001115,9,1,11,61,2020-08-01,2717,7,Geriatrics and Gerontology,MEDI
202001115,9,1,11,61,2020-08-01,2728,7,Neurology (clinical),MEDI
202001116,4,2,0,43,2020-08-01,1503,14,Catalysis,CENG
202001117,7,1,3,80,2020-08-01,1303,19,Biochemistry,BIOC
202001117,7,1,3,80,2020-08-01,1312,19,Molecular Biology,BIOC
202001118,4,4,0,63,2020-08-01,2201,7,Engineering (miscellaneous),ENGI
202001118,4,4,0,63,2020-08-01,3101,7,Physics and Astronomy (miscellaneous),PHYS
202001119,2325,1,186,50,2020-08-01,2201,9,Engineering (miscellaneous),ENGI
202001119,2325,1,186,50,2020-08-01,3101,9,Physics and Astronomy (miscellaneous),PHYS
202001120,2,1,0,7,2020-08-01,1701,2,Computer Science (miscellaneous),COMP
202001120,2,1,0,7,2020-08-01,1710,2,Information Systems,COMP
202001121,4,4,1,9,2020-08-01,1300,16,"Biochemistry, Genetics and Molecular Biology (all)",BIOC
202001121,4,4,1,9,2020-08-01,1100,16,Agricultural and Biological Sciences (all),AGRI
202001121,4,4,1,9,2020-08-01,1000,16,Multidisciplinary,MULT
202001122,8,3,2,20,2020-08-01,1103,7,Animal Science and Zoology,AGRI
202001122,8,3,2,20,2020-08-01,3400,7,Veterinary (all),VETE
202001123,8,2,3,0,2020-08-01,2746,7,Surgery,MEDI
202001123,8,2,3,0,2020-08-01,2729,7,Obstetrics and Gynecology,MEDI
202001123,8,2,3,0,2020-08-01,2748,7,Urology,MEDI
202001124,8,3,1,29,2020-08-01,1602,5,Analytical Chemistry,CHEM
202001124,8,3,1,29,2020-08-01,1601,5,Chemistry (miscellaneous),CHEM
202001124,8,3,1,29,2020-08-01,1313,5,Molecular Medicine,BIOC
202001124,8,3,1,29,2020-08-01,3003,5,Pharmaceutical Science,PHAR
202001124,8,3,1,29,2020-08-01,3002,5,Drug Discovery,PHAR
202001124,8,3,1,29,2020-08-01,1606,5,Physical and Theoretical Chemistry,CHEM
202001124,8,3,1,29,2020-08-01,1605,5,Organic Chemistry,CHEM
202001125,18,1,3,34,2020-08-01,2720,158,Hematology,MEDI
202001125,18,1,3,34,2020-08-01,2730,158,Oncology,MEDI
202001126,3,3,0,13,2020-08-01,2207,9,Control and Systems Engineering,ENGI
202001126,3,3,0,13,2020-08-01,2210,9,Mechanical Engineering,ENGI
202001126,3,3,0,13,2020-08-01,1702,9,Artificial Intelligence,COMP
202001127,3,4,1,10,2020-08-01,1000,65,Multidisciplinary,MULT
202001128,6,2,1,4,2020-08-01,2715,2,Gastroenterology,MEDI
202001129,12,1,5,49,2020-08-01,2734,14,Pathology and Forensic Medicine,MEDI
202001129,12,1,5,49,2020-08-01,2722,14,Histology,MEDI
202001130,7,1,4,34,2020-08-01,2205,21,Civil and Structural Engineering,ENGI
202001130,7,1,4,34,2020-08-01,3313,21,Transportation,SOCI
202001131,5,1,0,28,2020-08-01,1502,6,Bioengineering,CENG
202001131,5,1,0,28,2020-08-01,1303,6,Biochemistry,BIOC
202001131,5,1,0,28,2020-08-01,1600,6,Chemistry (all),CHEM
202001131,5,1,0,28,2020-08-01,1313,6,Molecular Medicine,BIOC
202001131,5,1,0,28,2020-08-01,1312,6,Molecular Biology,BIOC
202001132,10,1,8,59,2020-08-01,1106,10,Food Science,AGRI
202001132,10,1,8,59,2020-08-01,2404,10,Microbiology,IMMU
202001133,6,1,1,40,2020-08-01,2507,12,Polymers and Plastics,MATE
202001133,6,1,1,40,2020-08-01,1605,12,Organic Chemistry,CHEM
202001133,6,1,1,40,2020-08-01,2505,12,Materials Chemistry,MATE
202001134,2,1,1,98,2020-08-01,3305,13,"Geography, Planning and Development",SOCI
202001134,2,1,1,98,2020-08-01,3303,13,Development,SOCI
202001135,8,3,0,20,2020-08-01,3107,12,"Atomic and Molecular Physics, and Optics",PHYS
202001135,8,3,0,20,2020-08-01,2610,12,Mathematical Physics,MATH
202001135,8,3,0,20,2020-08-01,3104,12,Condensed Matter Physics,PHYS
202001136,18,13,0,27,2020-08-01,2730,10,Oncology,MEDI
202001136,18,13,0,27,2020-08-01,2808,10,Neurology,NEUR
202001136,18,13,0,27,2020-08-01,2728,10,Neurology (clinical),MEDI
202001136,18,13,0,27,2020-08-01,1306,10,Cancer Research,BIOC
202001137,7,1,2,37,2020-08-01,1503,9,Catalysis,CENG
202001137,7,1,2,37,2020-08-01,2300,9,Environmental Science (all),ENVI
202001137,7,1,2,37,2020-08-01,1606,9,Physical and Theoretical Chemistry,CHEM
202001138,3,1,0,69,2020-08-01,2404,29,Microbiology,IMMU
202001138,3,1,0,69,2020-08-01,2303,29,Ecology,ENVI
202001138,3,1,0,69,2020-08-01,2402,29,Applied Microbiology and Biotechnology,IMMU
202001139,19,6,12,35,2020-08-01,2723,12,Immunology and Allergy,MEDI
202001139,19,6,12,35,2020-08-01,2403,12,Immunology,IMMU
202001139,19,6,12,35,2020-08-01,2725,12,Infectious Diseases,MEDI
202001140,31,2,21,38,2020-08-01,2727,12,Nephrology,MEDI
202001141,9,1,5,47,2020-08-01,2300,14,Environmental Science (all),ENVI
202001141,9,1,5,47,2020-08-01,1111,14,Soil Science,AGRI
202001141,9,1,5,47,2020-08-01,1110,14,Plant Science,AGRI
202001142,6,1,4,60,2020-08-01,2724,12,Internal Medicine,MEDI
202001142,6,1,4,60,2020-08-01,2712,12,"Endocrinology, Diabetes and Metabolism",MEDI
202001142,6,1,4,60,2020-08-01,2902,12,Advanced and Specialized Nursing,NURS
202001143,5,1,4,117,2020-08-01,1105,47,"Ecology, Evolution, Behavior and Systematics",AGRI
202001143,5,1,4,117,2020-08-01,1103,47,Animal Science and Zoology,AGRI
202001144,3,2,1,52,2020-08-01,1403,33,Business and International Management,BUSI
202001144,3,2,1,52,2020-08-01,2205,33,Civil and Structural Engineering,ENGI
202001144,3,2,1,52,2020-08-01,3313,33,Transportation,SOCI
202001145,5,1,2,28,2020-08-01,1304,15,Biophysics,BIOC
202001145,5,1,2,28,2020-08-01,2741,15,"Radiology, Nuclear Medicine and Imaging",MEDI
202001145,5,1,2,28,2020-08-01,3100,15,Physics and Astronomy (all),PHYS
202001146,10,1,1,28,2020-08-01,2741,12,"Radiology, Nuclear Medicine and Imaging",MEDI
202001146,10,1,1,28,2020-08-01,2715,12,Gastroenterology,MEDI
202001147,63,3,16,151,2020-08-01,2727,309,Nephrology,MEDI
202001148,9,1,7,140,2020-08-01,2300,68,Environmental Science (all),ENVI
202001148,9,1,7,140,2020-08-01,1111,68,Soil Science,AGRI
202001148,9,1,7,140,2020-08-01,1110,68,Plant Science,AGRI
202001149,3,1,1,37,2020-08-01,1600,82,Chemistry (all),CHEM
202001149,3,1,1,37,2020-08-01,1500,82,Chemical Engineering (all),CENG
202001150,4,1,1,66,2020-08-01,3403,20,Food Animals,VETE
202001150,4,1,1,66,2020-08-01,1103,20,Animal Science and Zoology,AGRI
202001151,5,1,0,58,2020-08-01,1305,11,Biotechnology,BIOC
202001151,5,1,0,58,2020-08-01,2504,11,"Electronic, Optical and Magnetic Materials",MATE
202001151,5,1,0,58,2020-08-01,1711,11,Signal Processing,COMP
202001151,5,1,0,58,2020-08-01,2208,11,Electrical and Electronic Engineering,ENGI
202001152,7,3,0,70,2020-08-01,1313,13,Molecular Medicine,BIOC
202001152,7,3,0,70,2020-08-01,3004,13,Pharmacology,PHAR
202001153,4,2,0,34,2020-08-01,3612,20,"Physical Therapy, Sports Therapy and Rehabilitation",HEAL
202001153,4,2,0,34,2020-08-01,2742,20,Rehabilitation,MEDI
202001154,7,1,4,42,2020-08-01,2300,32,Environmental Science (all),ENVI
202001154,7,1,4,42,2020-08-01,1111,32,Soil Science,AGRI
202001154,7,1,4,42,2020-08-01,1110,32,Plant Science,AGRI
202001155,3,2,0,70,2020-08-01,1303,12,Biochemistry,BIOC
202001155,3,2,0,70,2020-08-01,1312,12,Molecular Biology,BIOC
202001155,3,2,0,70,2020-08-01,1311,12,Genetics,BIOC
202001155,3,2,0,70,2020-08-01,1306,12,Cancer Research,BIOC
202001156,10,1,6,132,2020-08-01,2306,12,Global and Planetary Change,ENVI
202001156,10,1,6,132,2020-08-01,1105,12,"Ecology, Evolution, Behavior and Systematics",AGRI
202001156,10,1,6,132,2020-08-01,1204,12,Archeology (arts and humanities),ARTS
202001156,10,1,6,132,2020-08-01,3302,12,Archeology,SOCI
202001156,10,1,6,132,2020-08-01,1907,12,Geology,EART
202001157,13,1,6,163,2020-08-01,2306,53,Global and Planetary Change,ENVI
202001157,13,1,6,163,2020-08-01,1105,53,"Ecology, Evolution, Behavior and Systematics",AGRI
202001157,13,1,6,163,2020-08-01,1204,53,Archeology (arts and humanities),ARTS
202001157,13,1,6,163,2020-08-01,3302,53,Archeology,SOCI
202001157,13,1,6,163,2020-08-01,1907,53,Geology,EART
202001158,2,1,0,23,2020-08-01,2504,7,"Electronic, Optical and Magnetic Materials",MATE
202001158,2,1,0,23,2020-08-01,3107,7,"Atomic and Molecular Physics, and Optics",PHYS
202001158,2,1,0,23,2020-08-01,3104,7,Condensed Matter Physics,PHYS
202001158,2,1,0,23,2020-08-01,2208,7,Electrical and Electronic Engineering,ENGI
202001159,3,2,0,21,2020-08-01,1110,16,Plant Science,AGRI
202001160,3,1,2,67,2020-08-01,2611,28,Modeling and Simulation,MATH
202001160,3,1,2,67,2020-08-01,3301,28,Social Sciences (miscellaneous),SOCI
202001160,3,1,2,67,2020-08-01,1709,28,Human-Computer Interaction,COMP
202001161,10,1,10,89,2020-08-01,2300,65,Environmental Science (all),ENVI
202001161,10,1,10,89,2020-08-01,1111,65,Soil Science,AGRI
202001161,10,1,10,89,2020-08-01,1110,65,Plant Science,AGRI
202001162,4,2,1,43,2020-08-01,1106,36,Food Science,AGRI
202001163,4,1,0,6,2020-08-01,2703,22,Anesthesiology and Pain Medicine,MEDI
202001164,12,2,5,86,2020-08-01,2808,23,Neurology,NEUR
202001164,12,2,5,86,2020-08-01,2804,23,Cellular and Molecular Neuroscience,NEUR
202001165,4,2,2,35,2020-08-01,2206,10,Computational Mechanics,ENGI
202001165,4,2,2,35,2020-08-01,2210,10,Mechanical Engineering,ENGI
202001166,3,5,0,93,2020-08-01,2723,26,Immunology and Allergy,MEDI
202001166,3,5,0,93,2020-08-01,2403,26,Immunology,IMMU
202001166,3,5,0,93,2020-08-01,2740,26,Pulmonary and Respiratory Medicine,MEDI
202001167,10,1,5,74,2020-08-01,3203,13,Clinical Psychology,PSYC
202001167,10,1,5,74,2020-08-01,2738,13,Psychiatry and Mental Health,MEDI
202001168,2,1,0,94,2020-08-01,1910,60,Oceanography,EART
202001168,2,1,0,94,2020-08-01,1104,60,Aquatic Science,AGRI
202001168,2,1,0,94,2020-08-01,2310,60,Pollution,ENVI
202001169,19,2,10,55,2020-08-01,3614,35,Radiological and Ultrasound Technology,HEAL
202001169,19,2,10,55,2020-08-01,2743,35,Reproductive Medicine,MEDI
202001169,19,2,10,55,2020-08-01,2741,35,"Radiology, Nuclear Medicine and Imaging",MEDI
202001169,19,2,10,55,2020-08-01,2729,35,Obstetrics and Gynecology,MEDI
202001170,4,3,0,35,2020-08-01,3506,7,Periodontics,DENT
202001171,3,1,0,21,2020-08-01,2730,5,Oncology,MEDI
202001171,3,1,0,21,2020-08-01,2729,5,Obstetrics and Gynecology,MEDI
202001172,1,1,0,70,2020-08-01,3202,12,Applied Psychology,PSYC
202001172,1,1,0,70,2020-08-01,2002,12,Economics and Econometrics,ECON
202001172,1,1,0,70,2020-08-01,3300,12,Social Sciences (all),SOCI
202001173,11,1,3,32,2020-08-01,2735,10,"Pediatrics, Perinatology and Child Health",MEDI
202001173,11,1,3,32,2020-08-01,2720,10,Hematology,MEDI
202001173,11,1,3,32,2020-08-01,2730,10,Oncology,MEDI
202001174,4,3,0,46,2020-08-01,2406,5,Virology,IMMU
202001175,6,1,2,38,2020-08-01,1305,2,Biotechnology,BIOC
202001175,6,1,2,38,2020-08-01,2504,2,"Electronic, Optical and Magnetic Materials",MATE
202001175,6,1,2,38,2020-08-01,1711,2,Signal Processing,COMP
202001175,6,1,2,38,2020-08-01,2208,2,Electrical and Electronic Engineering,ENGI
202001176,5,1,7,77,2020-08-01,2738,13,Psychiatry and Mental Health,MEDI
202001176,5,1,7,77,2020-08-01,2803,13,Biological Psychiatry,NEUR
202001177,5,2,4,40,2020-08-01,2500,3,Materials Science (all),MATE
202001177,5,2,4,40,2020-08-01,3104,3,Condensed Matter Physics,PHYS
202001177,5,2,4,40,2020-08-01,2210,3,Mechanical Engineering,ENGI
202001177,5,2,4,40,2020-08-01,2604,3,Applied Mathematics,MATH
202001178,5,3,0,47,2020-08-01,2105,14,"Renewable Energy, Sustainability and the Environment",ENER
202001179,8,2,1,17,2020-08-01,2746,4,Surgery,MEDI
202001179,8,2,1,17,2020-08-01,2808,4,Neurology,NEUR
202001179,8,2,1,17,2020-08-01,2728,4,Neurology (clinical),MEDI
202001179,8,2,1,17,2020-08-01,2737,4,Physiology (medical),MEDI
202001180,9,2,6,35,2020-08-01,2719,10,Health Policy,MEDI
202001181,9,1,6,53,2020-08-01,1105,14,"Ecology, Evolution, Behavior and Systematics",AGRI
202001181,9,1,6,53,2020-08-01,1312,14,Molecular Biology,BIOC
202001181,9,1,6,53,2020-08-01,1311,14,Genetics,BIOC
202001182,3,1,0,46,2020-08-01,1303,0,Biochemistry,BIOC
202001182,3,1,0,46,2020-08-01,3104,0,Condensed Matter Physics,PHYS
202001182,3,1,0,46,2020-08-01,1606,0,Physical and Theoretical Chemistry,CHEM
202001183,5,1,2,60,2020-08-01,2911,3,Leadership and Management,NURS
202001183,5,1,2,60,2020-08-01,2910,3,"Issues, Ethics and Legal Aspects",NURS
202001184,9,1,2,84,2020-08-01,2800,17,Neuroscience (all),NEUR
202001184,9,1,2,84,2020-08-01,3005,17,Toxicology,PHAR
202001185,8,1,7,48,2020-08-01,2105,25,"Renewable Energy, Sustainability and the Environment",ENER
202001185,8,1,7,48,2020-08-01,2102,25,Energy Engineering and Power Technology,ENER
202001185,8,1,7,48,2020-08-01,1606,25,Physical and Theoretical Chemistry,CHEM
202001185,8,1,7,48,2020-08-01,2208,25,Electrical and Electronic Engineering,ENGI
202001186,5,2,1,102,2020-08-01,2708,25,Dermatology,MEDI
202001187,9,1,8,32,2020-08-01,2504,13,"Electronic, Optical and Magnetic Materials",MATE
202001187,9,1,8,32,2020-08-01,3107,13,"Atomic and Molecular Physics, and Optics",PHYS
202001187,9,1,8,32,2020-08-01,3104,13,Condensed Matter Physics,PHYS
202001187,9,1,8,32,2020-08-01,1607,13,Spectroscopy,CHEM
202001187,9,1,8,32,2020-08-01,1606,13,Physical and Theoretical Chemistry,CHEM
202001187,9,1,8,32,2020-08-01,2505,13,Materials Chemistry,MATE
202001188,4,2,1,47,2020-08-01,1305,8,Biotechnology,BIOC
202001188,4,2,1,47,2020-08-01,1106,8,Food Science,AGRI
202001188,4,2,1,47,2020-08-01,1102,8,Agronomy and Crop Science,AGRI
202001188,4,2,1,47,2020-08-01,2916,8,Nutrition and Dietetics,NURS
202001189,15,5,0,66,2020-08-01,2405,13,Parasitology,IMMU
202001189,15,5,0,66,2020-08-01,1103,13,Animal Science and Zoology,AGRI
202001189,15,5,0,66,2020-08-01,2725,13,Infectious Diseases,MEDI
202001190,2,1,0,12,2020-08-01,2614,9,Theoretical Computer Science,MATH
202001190,2,1,0,12,2020-08-01,2602,9,Algebra and Number Theory,MATH
202001190,2,1,0,12,2020-08-01,2200,9,Engineering (all),ENGI
202001190,2,1,0,12,2020-08-01,2604,9,Applied Mathematics,MATH
202001191,2,1,0,35,2020-08-01,1106,15,Food Science,AGRI
202001191,2,1,0,35,2020-08-01,1303,15,Biochemistry,BIOC
202001192,14,1,9,47,2020-08-01,1500,47,Chemical Engineering (all),CENG
202001192,14,1,9,47,2020-08-01,2507,47,Polymers and Plastics,MATE
202001192,14,1,9,47,2020-08-01,1605,47,Organic Chemistry,CHEM
202001193,5,1,1,38,2020-08-01,2105,10,"Renewable Energy, Sustainability and the Environment",ENER
202001194,5,1,0,28,2020-08-01,3400,4,Veterinary (all),VETE
202001195,3,2,0,4,2020-08-01,1909,0,Geotechnical Engineering and Engineering Geology,EART
202001195,3,2,0,4,2020-08-01,1706,0,Computer Science Applications,COMP
202001196,6,1,0,47,2020-08-01,2504,90,"Electronic, Optical and Magnetic Materials",MATE
202001196,6,1,0,47,2020-08-01,3105,90,Instrumentation,PHYS
202001196,6,1,0,47,2020-08-01,3104,90,Condensed Matter Physics,PHYS
202001196,6,1,0,47,2020-08-01,2508,90,"Surfaces, Coatings and Films",MATE
202001196,6,1,0,47,2020-08-01,2506,90,Metals and Alloys,MATE
202001196,6,1,0,47,2020-08-01,2208,90,Electrical and Electronic Engineering,ENGI
202001196,6,1,0,47,2020-08-01,2505,90,Materials Chemistry,MATE
202001197,4,1,2,46,2020-08-01,2507,3,Polymers and Plastics,MATE
202001197,4,1,2,46,2020-08-01,1605,3,Organic Chemistry,CHEM
202001197,4,1,2,46,2020-08-01,2505,3,Materials Chemistry,MATE
202001198,4,1,1,32,2020-08-01,1106,8,Food Science,AGRI
202001198,4,1,1,32,2020-08-01,1600,8,Chemistry (all),CHEM
202001198,4,1,1,32,2020-08-01,3104,8,Condensed Matter Physics,PHYS
202001199,2,2,0,34,2020-08-01,1106,5,Food Science,AGRI
202001199,2,2,0,34,2020-08-01,1500,5,Chemical Engineering (all),CENG
202001199,2,2,0,34,2020-08-01,2213,5,"Safety, Risk, Reliability and Quality",ENGI
202001199,2,2,0,34,2020-08-01,2209,5,Industrial and Manufacturing Engineering,ENGI
202001200,2,1,0,33,2020-08-01,3504,10,Oral Surgery,DENT
202001201,4,1,2,34,2020-08-01,1104,15,Aquatic Science,AGRI
202001201,4,1,2,34,2020-08-01,1102,15,Agronomy and Crop Science,AGRI
202001202,2,2,0,30,2020-08-01,2216,19,Architecture,ENGI
202001202,2,2,0,30,2020-08-01,1909,19,Geotechnical Engineering and Engineering Geology,EART
202001202,2,2,0,30,2020-08-01,1111,19,Soil Science,AGRI
202001202,2,2,0,30,2020-08-01,1907,19,Geology,EART
202001203,3,1,0,38,2020-08-01,2404,15,Microbiology,IMMU
202001203,3,1,0,38,2020-08-01,1105,15,"Ecology, Evolution, Behavior and Systematics",AGRI
202001203,3,1,0,38,2020-08-01,1312,15,Molecular Biology,BIOC
202001203,3,1,0,38,2020-08-01,1311,15,Genetics,BIOC
202001203,3,1,0,38,2020-08-01,2726,15,Microbiology (medical),MEDI
202001203,3,1,0,38,2020-08-01,2725,15,Infectious Diseases,MEDI
202001204,4,2,1,50,2020-08-01,1502,23,Bioengineering,CENG
202001204,4,2,1,50,2020-08-01,2305,23,Environmental Engineering,ENVI
202001204,4,2,1,50,2020-08-01,2105,23,"Renewable Energy, Sustainability and the Environment",ENER
202001204,4,2,1,50,2020-08-01,2311,23,Waste Management and Disposal,ENVI
202001205,6,3,0,9,2020-08-01,2735,2,"Pediatrics, Perinatology and Child Health",MEDI
202001205,6,3,0,9,2020-08-01,2806,2,Developmental Neuroscience,NEUR
202001205,6,3,0,9,2020-08-01,2728,2,Neurology (clinical),MEDI
202001206,5,2,0,67,2020-08-01,1907,18,Geology,EART
202001206,5,2,0,67,2020-08-01,1913,18,Stratigraphy,EART
202001207,4,1,1,50,2020-08-01,1602,23,Analytical Chemistry,CHEM
202001208,2,1,1,55,2020-08-01,3305,7,"Geography, Planning and Development",SOCI
202001208,2,1,1,55,2020-08-01,3303,7,Development,SOCI
202001209,6,2,3,33,2020-08-01,2002,7,Economics and Econometrics,ECON
202001209,6,2,3,33,2020-08-01,2719,7,Health Policy,MEDI
202001210,3,1,2,83,2020-08-01,3305,46,"Geography, Planning and Development",SOCI
202001210,3,1,2,83,2020-08-01,3303,46,Development,SOCI
202001211,14,4,10,85,2020-08-01,1105,15,"Ecology, Evolution, Behavior and Systematics",AGRI
202001212,4,2,0,21,2020-08-01,2708,9,Dermatology,MEDI
202001213,3,2,0,31,2020-08-01,2730,17,Oncology,MEDI
202001214,4,2,2,31,2020-08-01,2305,37,Environmental Engineering,ENVI
202001214,4,2,2,31,2020-08-01,2304,37,Environmental Chemistry,ENVI
202001214,4,2,2,31,2020-08-01,2312,37,Water Science and Technology,ENVI
202001214,4,2,2,31,2020-08-01,2300,37,Environmental Science (all),ENVI
202001214,4,2,2,31,2020-08-01,1906,37,Geochemistry and Petrology,EART
202001215,4,1,2,28,2020-08-01,1107,4,Forestry,AGRI
202001215,4,1,2,28,2020-08-01,1102,4,Agronomy and Crop Science,AGRI
202001216,6,2,4,19,2020-08-01,2734,12,Pathology and Forensic Medicine,MEDI
202001216,6,2,4,19,2020-08-01,2722,12,Histology,MEDI
202001216,6,2,4,19,2020-08-01,3607,12,Medical Laboratory Technology,HEAL
202001217,2,1,0,18,2020-07-31,2200,1,Engineering (all),ENGI
202001218,3,2,0,109,2020-07-31,2200,2,Engineering (all),ENGI
202001219,7,1,2,47,2020-07-31,2105,18,"Renewable Energy, Sustainability and the Environment",ENER
202001219,7,1,2,47,2020-07-31,2103,18,Fuel Technology,ENER
202001219,7,1,2,47,2020-07-31,2102,18,Energy Engineering and Power Technology,ENER
202001219,7,1,2,47,2020-07-31,2002,18,Economics and Econometrics,ECON
202001220,4,1,3,43,2020-07-31,2105,70,"Renewable Energy, Sustainability and the Environment",ENER
202001220,4,1,3,43,2020-07-31,2103,70,Fuel Technology,ENER
202001220,4,1,3,43,2020-07-31,3104,70,Condensed Matter Physics,PHYS
202001220,4,1,3,43,2020-07-31,2102,70,Energy Engineering and Power Technology,ENER
202001221,9,1,2,4,2020-07-30,2500,2,Materials Science (all),MATE
202001221,9,1,2,4,2020-07-30,2200,2,Engineering (all),ENGI
202001222,3,1,2,31,2020-07-30,3003,7,Pharmaceutical Science,PHAR
202001223,15,3,7,34,2020-07-30,1311,9,Genetics,BIOC
202001224,3,1,1,57,2020-07-29,1600,35,Chemistry (all),CHEM
202001224,3,1,1,57,2020-07-29,1100,35,Agricultural and Biological Sciences (all),AGRI
202001225,7,1,5,18,2020-07-29,3304,3,Education,SOCI
202001226,10,2,0,20,2020-07-28,2715,2,Gastroenterology,MEDI
202001227,2,2,0,56,2020-07-28,2500,4,Materials Science (all),MATE
202001227,2,2,0,56,2020-07-28,3104,4,Condensed Matter Physics,PHYS
202001227,2,2,0,56,2020-07-28,2211,4,Mechanics of Materials,ENGI
202001227,2,2,0,56,2020-07-28,2210,4,Mechanical Engineering,ENGI
202001228,7,4,1,51,2020-07-27,1105,3,"Ecology, Evolution, Behavior and Systematics",AGRI
202001229,5,1,0,44,2020-07-27,2721,25,Hepatology,MEDI
202001230,12,2,2,58,2020-07-25,1503,23,Catalysis,CENG
202001230,12,2,2,58,2020-07-25,1508,23,Process Chemistry and Technology,CENG
202001231,3,2,0,9,2020-07-24,2300,0,Environmental Science (all),ENVI
202001231,3,2,0,9,2020-07-24,2100,0,Energy (all),ENER
202001231,3,2,0,9,2020-07-24,1900,0,Earth and Planetary Sciences (all),EART
202001232,6,2,2,23,2020-07-24,1105,3,"Ecology, Evolution, Behavior and Systematics",AGRI
202001232,6,2,2,23,2020-07-24,1103,3,Animal Science and Zoology,AGRI
202001233,6,1,4,71,2020-07-24,3200,65,Psychology (all),PSYC
202001234,9,3,2,41,2020-07-24,1602,12,Analytical Chemistry,CHEM
202001234,9,3,2,41,2020-07-24,1313,12,Molecular Medicine,BIOC
202001234,9,3,2,41,2020-07-24,3004,12,Pharmacology,PHAR
202001234,9,3,2,41,2020-07-24,3003,12,Pharmaceutical Science,PHAR
202001234,9,3,2,41,2020-07-24,3002,12,Drug Discovery,PHAR
202001234,9,3,2,41,2020-07-24,2707,12,Complementary and Alternative Medicine,MEDI
